#SECTION:PROJECT
key,value
name,Mechanical Facility
startup,2022-08-18
markerLabel,Baseline Complete

#SECTION:SCOPES
label,start,end,cost,progressValue,totalUnits,unitsLabel,percentComplete
Mobilization,2022-04-21,2022-05-16,50000,100,,%,100.0
Grading,2022-04-22,2022-04-29,100000,100,,%,100.0
Foundations,2022-04-25,2022-07-28,550000,180,180,Qty,100.0
Install Structural Steel/Supports,2022-06-29,2022-08-12,200000,110,110,Qty,100.0
Fabricate/Install Pipe Rack,2022-06-29,2022-08-12,100000,100,,%,100.0
Grouting,2022-08-12,2022-08-19,50000,180,180,Qty,100.0
Building Installation,2022-08-12,2022-08-17,100000,100,,%,100.0
Install Bollards,2022-09-12,2022-09-12,10000,45,45,Qty,100.0
Install Access Stairs/Platforms,2022-08-10,2022-08-12,150000,18,18,Qty,100.0
Fabricate Piping,2022-05-17,2022-07-06,800000,35000,35000,Inches,100.0
Install Piping Spools,2022-06-05,2022-07-08,500000,330,330,Qty,100.0
Set Equipment,2022-07-13,2022-07-22,150000,53,53,Qty,100.0
Hydrotesting,2022-07-24,2022-07-27,150000,100,,%,100.0
Coating,2022-09-19,2022-09-21,200000,100,,%,100.0
Rocking,2022-05-18,2022-09-21,100000,100,,%,100.0
Demobilization,2022-09-20,2022-09-22,50000,100,,%,100.0

#SECTION:DAILY_ACTUALS
date,actualPct
2022-04-27,3
2022-05-26,21
2022-06-15,40.6
2022-06-19,41
2022-07-25,73
2022-08-10,83
2022-08-14,90
2022-08-22,91
2022-09-22,99.99999999999999

#SECTION:HISTORY
date,actualPct
2022-09-22,99.99999999999999

#SECTION:BASELINE
date,baseline_planned
2022-04-20,0
2022-04-21,0.05899008966493629
2022-04-22,0.5014157621519585
2022-04-23,0.9438414346389807
2022-04-24,1.3862671071260029
2022-04-25,2.0062839969200965
2022-04-26,2.62630088671419
2022-04-27,3.246317776508284
2022-04-28,3.8663346663023774
2022-04-29,4.486351556096471
2022-04-30,4.722932863068479
2022-05-01,4.959514170040487
2022-05-02,5.196095477012495
2022-05-03,5.432676783984503
2022-05-04,5.669258090956511
2022-05-05,5.905839397928519
2022-05-06,6.142420704900527
2022-05-07,6.379002011872535
2022-05-08,6.615583318844543
2022-05-09,6.852164625816551
2022-05-10,7.088745932788559
2022-05-11,7.325327239760567
2022-05-12,7.561908546732575
2022-05-13,7.798489853704583
2022-05-14,8.03507116067659
2022-05-15,8.271652467648599
2022-05-16,8.508233774620606
2022-05-17,9.16699905664559
2022-05-18,9.849917761210547
2022-05-19,10.532836465775503
2022-05-20,11.21575517034046
2022-05-21,11.898673874905416
2022-05-22,12.581592579470373
2022-05-23,13.26451128403533
2022-05-24,13.947429988600286
2022-05-25,14.630348693165242
2022-05-26,15.313267397730199
2022-05-27,15.996186102295155
2022-05-28,16.679104806860114
2022-05-29,17.362023511425072
2022-05-30,18.04494221599003
2022-05-31,18.72786092055499
2022-06-01,19.410779625119947
2022-06-02,20.093698329684905
2022-06-03,20.776617034249863
2022-06-04,21.45953573881482
2022-06-05,22.59355512905282
2022-06-06,23.72757451929082
2022-06-07,24.861593909528818
2022-06-08,25.995613299766816
2022-06-09,27.129632690004815
2022-06-10,28.263652080242814
2022-06-11,29.397671470480812
2022-06-12,30.53169086071881
2022-06-13,31.66571025095681
2022-06-14,32.79972964119481
2022-06-15,33.93374903143281
2022-06-16,35.06776842167081
2022-06-17,36.201787811908815
2022-06-18,37.33580720214682
2022-06-19,38.46982659238482
2022-06-20,39.60384598262282
2022-06-21,40.737865372860824
2022-06-22,41.87188476309883
2022-06-23,43.00590415333683
2022-06-24,44.13992354357483
2022-06-25,45.27394293381283
2022-06-26,46.407962324050835
2022-06-27,47.54198171428884
2022-06-28,48.67600110452684
2022-06-29,50.01451947226995
2022-06-30,51.353037840013066
2022-07-01,52.69155620775618
2022-07-02,54.03007457549929
2022-07-03,55.368592943242405
2022-07-04,56.70711131098552
2022-07-05,58.04562967872863
2022-07-06,59.38414804647174
2022-07-07,60.241492349496944
2022-07-08,61.098836652522145
2022-07-09,61.505080269874306
2022-07-10,61.911323887226466
2022-07-11,62.317567504578626
2022-07-12,62.72381112193079
2022-07-13,63.59017743866945
2022-07-14,64.4565437554081
2022-07-15,65.32291007214677
2022-07-16,66.18927638888543
2022-07-17,67.0556427056241
2022-07-18,67.92200902236276
2022-07-19,68.78837533910142
2022-07-20,69.65474165584008
2022-07-21,70.52110797257875
2022-07-22,71.38747428931741
2022-07-23,71.79371790666957
2022-07-24,73.35026827248798
2022-07-25,74.90681863830639
2022-07-26,76.4633690041248
2022-07-27,78.01991936994321
2022-07-28,78.42616298729537
2022-07-29,78.65481538734046
2022-07-30,78.88346778738556
2022-07-31,79.11212018743065
2022-08-01,79.34077258747574
2022-08-02,79.56942498752083
2022-08-03,79.79807738756593
2022-08-04,80.02672978761102
2022-08-05,80.25538218765611
2022-08-06,80.4840345877012
2022-08-07,80.7126869877463
2022-08-08,80.94133938779139
2022-08-09,81.16999178783648
2022-08-10,82.93238651916991
2022-08-11,84.69478125050334
2022-08-12,87.16014121701059
2022-08-13,87.88725987472439
2022-08-14,88.6143785324382
2022-08-15,89.341497190152
2022-08-16,90.0686158478658
2022-08-17,90.7957345055796
2022-08-18,91.01160571953062
2022-08-19,91.22747693348164
2022-08-20,91.25163035602161
2022-08-21,91.27578377856157
2022-08-22,91.29993720110154
2022-08-23,91.32409062364151
2022-08-24,91.34824404618148
2022-08-25,91.37239746872145
2022-08-26,91.39655089126141
2022-08-27,91.42070431380138
2022-08-28,91.44485773634135
2022-08-29,91.46901115888132
2022-08-30,91.49316458142128
2022-08-31,91.51731800396125
2022-09-01,91.54147142650122
2022-09-02,91.56562484904119
2022-09-03,91.58977827158115
2022-09-04,91.61393169412112
2022-09-05,91.63808511666109
2022-09-06,91.66223853920106
2022-09-07,91.68639196174102
2022-09-08,91.71054538428099
2022-09-09,91.73469880682096
2022-09-10,91.75885222936093
2022-09-11,91.7830056519009
2022-09-12,92.11390754069853
2022-09-13,92.1380609632385
2022-09-14,92.16221438577847
2022-09-15,92.18636780831844
2022-09-16,92.2105212308584
2022-09-17,92.23467465339837
2022-09-18,92.25882807593834
2022-09-19,94.32797127352944
2022-09-20,96.90836191488333
2022-09-21,99.48875255623722
2022-09-22,100

#SECTION:DAILY_SERIES
date,baseline_cumulative,planned_cumulative,actual_cumulative
2022-04-20,0.0,0.0,0.0
2022-04-21,0.1,0.1,0.4
2022-04-22,0.5,0.5,0.9
2022-04-23,0.9,0.9,1.3
2022-04-24,1.4,1.4,1.7
2022-04-25,2.0,2.0,2.1
2022-04-26,2.6,2.6,2.6
2022-04-27,3.2,3.2,3.0
2022-04-28,3.9,3.9,3.6
2022-04-29,4.5,4.5,4.2
2022-04-30,4.7,4.7,4.9
2022-05-01,5.0,5.0,5.5
2022-05-02,5.2,5.2,6.1
2022-05-03,5.4,5.4,6.7
2022-05-04,5.7,5.7,7.3
2022-05-05,5.9,5.9,8.0
2022-05-06,6.1,6.1,8.6
2022-05-07,6.4,6.4,9.2
2022-05-08,6.6,6.6,9.8
2022-05-09,6.9,6.9,10.4
2022-05-10,7.1,7.1,11.1
2022-05-11,7.3,7.3,11.7
2022-05-12,7.6,7.6,12.3
2022-05-13,7.8,7.8,12.9
2022-05-14,8.0,8.0,13.6
2022-05-15,8.3,8.3,14.2
2022-05-16,8.5,8.5,14.8
2022-05-17,9.2,9.2,15.4
2022-05-18,9.8,9.8,16.0
2022-05-19,10.5,10.5,16.7
2022-05-20,11.2,11.2,17.3
2022-05-21,11.9,11.9,17.9
2022-05-22,12.6,12.6,18.5
2022-05-23,13.3,13.3,19.1
2022-05-24,13.9,13.9,19.8
2022-05-25,14.6,14.6,20.4
2022-05-26,15.3,15.3,21.0
2022-05-27,16.0,16.0,22.0
2022-05-28,16.7,16.7,23.0
2022-05-29,17.4,17.4,23.9
2022-05-30,18.0,18.0,24.9
2022-05-31,18.7,18.7,25.9
2022-06-01,19.4,19.4,26.9
2022-06-02,20.1,20.1,27.9
2022-06-03,20.8,20.8,28.8
2022-06-04,21.5,21.5,29.8
2022-06-05,22.6,22.6,30.8
2022-06-06,23.7,23.7,31.8
2022-06-07,24.9,24.9,32.8
2022-06-08,26.0,26.0,33.7
2022-06-09,27.1,27.1,34.7
2022-06-10,28.3,28.3,35.7
2022-06-11,29.4,29.4,36.7
2022-06-12,30.5,30.5,37.7
2022-06-13,31.7,31.7,38.6
2022-06-14,32.8,32.8,39.6
2022-06-15,33.9,33.9,40.6
2022-06-16,35.1,35.1,40.7
2022-06-17,36.2,36.2,40.8
2022-06-18,37.3,37.3,40.9
2022-06-19,38.5,38.5,41.0
2022-06-20,39.6,39.6,41.9
2022-06-21,40.7,40.7,42.8
2022-06-22,41.9,41.9,43.7
2022-06-23,43.0,43.0,44.6
2022-06-24,44.1,44.1,45.4
2022-06-25,45.3,45.3,46.3
2022-06-26,46.4,46.4,47.2
2022-06-27,47.5,47.5,48.1
2022-06-28,48.7,48.7,49.0
2022-06-29,50.0,50.0,49.9
2022-06-30,51.4,51.4,50.8
2022-07-01,52.7,52.7,51.7
2022-07-02,54.0,54.0,52.6
2022-07-03,55.4,55.4,53.4
2022-07-04,56.7,56.7,54.3
2022-07-05,58.0,58.0,55.2
2022-07-06,59.4,59.4,56.1
2022-07-07,60.2,60.2,57.0
2022-07-08,61.1,61.1,57.9
2022-07-09,61.5,61.5,58.8
2022-07-10,61.9,61.9,59.7
2022-07-11,62.3,62.3,60.6
2022-07-12,62.7,62.7,61.4
2022-07-13,63.6,63.6,62.3
2022-07-14,64.5,64.5,63.2
2022-07-15,65.3,65.3,64.1
2022-07-16,66.2,66.2,65.0
2022-07-17,67.1,67.1,65.9
2022-07-18,67.9,67.9,66.8
2022-07-19,68.8,68.8,67.7
2022-07-20,69.7,69.7,68.6
2022-07-21,70.5,70.5,69.4
2022-07-22,71.4,71.4,70.3
2022-07-23,71.8,71.8,71.2
2022-07-24,73.4,73.4,72.1
2022-07-25,74.9,74.9,73.0
2022-07-26,76.5,76.5,73.6
2022-07-27,78.0,78.0,74.3
2022-07-28,78.4,78.4,74.9
2022-07-29,78.7,78.7,75.5
2022-07-30,78.9,78.9,76.1
2022-07-31,79.1,79.1,76.8
2022-08-01,79.3,79.3,77.4
2022-08-02,79.6,79.6,78.0
2022-08-03,79.8,79.8,78.6
2022-08-04,80.0,80.0,79.3
2022-08-05,80.3,80.3,79.9
2022-08-06,80.5,80.5,80.5
2022-08-07,80.7,80.7,81.1
2022-08-08,80.9,80.9,81.8
2022-08-09,81.2,81.2,82.4
2022-08-10,82.9,82.9,83.0
2022-08-11,84.7,84.7,84.8
2022-08-12,87.2,87.2,86.5
2022-08-13,87.9,87.9,88.3
2022-08-14,88.6,88.6,90.0
2022-08-15,89.3,89.3,90.1
2022-08-16,90.1,90.1,90.3
2022-08-17,90.8,90.8,90.4
2022-08-18,91.0,91.0,90.5
2022-08-19,91.2,91.2,90.6
2022-08-20,91.3,91.3,90.8
2022-08-21,91.3,91.3,90.9
2022-08-22,91.3,91.3,91.0
2022-08-23,91.3,91.3,91.3
2022-08-24,91.3,91.3,91.6
2022-08-25,91.4,91.4,91.9
2022-08-26,91.4,91.4,92.2
2022-08-27,91.4,91.4,92.5
2022-08-28,91.4,91.4,92.7
2022-08-29,91.5,91.5,93.0
2022-08-30,91.5,91.5,93.3
2022-08-31,91.5,91.5,93.6
2022-09-01,91.5,91.5,93.9
2022-09-02,91.6,91.6,94.2
2022-09-03,91.6,91.6,94.5
2022-09-04,91.6,91.6,94.8
2022-09-05,91.6,91.6,95.1
2022-09-06,91.7,91.7,95.4
2022-09-07,91.7,91.7,95.6
2022-09-08,91.7,91.7,95.9
